Name / Description,Rating,"<img src=""https://s5.postimg.cc/gn6oq7t3b/g_cont.png"" width=""20"" height=""20"" title=""Game Tutorial Relates to!"">",Src / Author
"[tut_desc name=""Scripted Sequence's for Newbies part 1"" desc=""Scripted Sequence's for Newbies part 1"" link=""http://web.archive.org/web/20010427043737/http://hlcenter.com/tutorials/map.phtml?id=41314"" home=0 /]",[kkratings id=31074171],[CS],"[author name=""HLCenter"" alt=""generic"" img=""https://s5.postimg.cc/oq1vjltkz/generic_author.png""]"
"[tut_desc name=""WorldCraft Tutorials: Part1"" desc=""This tutorial will cover the basic of getting WorldCraft started. Like how to setup your 'game configuration', 'build programs', and 'textures'. We will also recommend what programs you should use, like what compile frontend and what compile tools (build programs). "" link=""http://web.archive.org/web/20010427012452/http://hlcenter.com/tutorials/map.phtml?id=27849"" home=0 /]",[kkratings id=31074172],[CS],"[author name=""HLCenter"" alt=""generic"" img=""https://s5.postimg.cc/oq1vjltkz/generic_author.png""]"
"[tut_desc name=""WorldCraft Tutorials: Part2"" desc=""In this tutorial I will guide you through the layout of WorldCraft, how it is layed out and what each of the buttons do.  "" link=""http://web.archive.org/web/20010427012557/http://hlcenter.com/tutorials/map.phtml?id=27850"" home=0 /]",[kkratings id=31074173],[CS],"[author name=""HLCenter"" alt=""generic"" img=""https://s5.postimg.cc/oq1vjltkz/generic_author.png""]"
"[tut_desc name=""WorldCraft Tutorials: Part3"" desc=""This section will cover the basics of making a room. We will also look into making a hallway joining another room, and a door in the middle of the hallway."" link=""http://web.archive.org/web/20010427043432/http://hlcenter.com/tutorials/map.phtml?id=27851"" home=0 /]",[kkratings id=31074174],[CS],"[author name=""HLCenter"" alt=""generic"" img=""https://s5.postimg.cc/oq1vjltkz/generic_author.png""]"
"[tut_desc name=""Introduction to R-Speeds"" desc=""The expression ""r_speeds"" is short for ""rendering speeds"". Essentially, it is a measure of how much is being rendered (drawn) when you are in any given area in your map."" link=""http://web.archive.org/web/20041019182911/http://www.cryotank.net/maps/tutorials/rspeeds1.html"" home=0 /]",[kkratings id=31074175],[HL],"[author name=""Jinx"" alt=""jinx"" img=""https://s5.postimg.cc/u4hz8rdhf/jinx.png""]"
"[tut_desc name=""Advanced R_speed Tweaks"" desc=""Although VIS blockers are the most important way to keep your r_speeds under control, there are a variety of other tweaks and tricks you can do to lower your r_speeds within each area of your map."" link=""http://web.archive.org/web/20041019181941/http://www.cryotank.net/maps/tutorials/rspeeds2.html"" home=0 /]",[kkratings id=31074176],[HL],"[author name=""Jinx"" alt=""jinx"" img=""https://s5.postimg.cc/u4hz8rdhf/jinx.png""]"
"[tut_desc name=""Special Sprites"" desc=""I learned recently from a fellow mapper that there are actually different kinds of sprites one can use in Half-Life."" link=""http://web.archive.org/web/20041019185546/http://www.cryotank.net/maps/tutorials/sprites1.html"" home=0 /]",[kkratings id=31074177],[HL],"[author name=""Jinx"" alt=""jinx"" img=""https://s5.postimg.cc/u4hz8rdhf/jinx.png""]"
"[tut_desc name=""Creating 2D Fog"" desc=""This lets you create either low-lying fog or a steamy haze floating just below the ceiling. It is an interesting application of the special sprites discussed in the other tutorial."" link=""http://web.archive.org/web/20041014085732/http://www.cryotank.net/maps/tutorials/spritefog.html"" home=0 /]",[kkratings id=31074178],[HL],"[author name=""Jinx"" alt=""jinx"" img=""https://s5.postimg.cc/u4hz8rdhf/jinx.png""]"
"[tut_desc name=""Mapping Hints"" desc=""Small collection of Mapping Hints"" link=""http://web.archive.org/web/20041019182301/http://www.cryotank.net/maps/tutorials/hints.html"" home=0 /]",[kkratings id=31074179],[HL],"[author name=""Jinx"" alt=""jinx"" img=""https://s5.postimg.cc/u4hz8rdhf/jinx.png""]"
"[tut_desc name=""Compiling"" desc=""If you are using Worldcraft for the first time then it is probably best until you get a feel for things just to simply stick with hitting F9 and Enter to compile your map. "" link=""http://web.archive.org/web/20061126015038/http://ahlmd.telefragged.com/tutorials.php?tid=21"" home=0 /]",[kkratings id=31074180],[HL],"[author name=""Willis"" alt=""actionhl"" img=""https://s5.postimg.cc/ad38pk1s3/ACTIONHL.png""]"
"[tut_desc name=""Frequently asked Questions and Tips"" desc=""Frequently asked Questions and Tips"" link=""http://web.archive.org/web/20061126015216/http://ahlmd.telefragged.com/tutorials.php?tid=23"" home=0 /]",[kkratings id=31074181],[HL],"[author name=""Willis"" alt=""actionhl"" img=""https://s5.postimg.cc/ad38pk1s3/ACTIONHL.png""]"
"[tut_desc name=""Getting started with worldcraft by Wills"" desc=""Getting started with worldcraft by Wills"" link=""http://web.archive.org/web/20030503215914/http://ahlmd.telefragged.com/tutorials.php?tid=5"" home=0 /]",[kkratings id=31074182],[HL],"[author name=""Willis"" alt=""actionhl"" img=""https://s5.postimg.cc/ad38pk1s3/ACTIONHL.png""]"
"[tut_desc name=""Carving/Clipping"" desc=""Carving/Clipping"" link=""http://web.archive.org/web/20061126015109/http://ahlmd.telefragged.com/tutorials.php?tid=15"" home=0 /]",[kkratings id=31074183],[HL],"[author name=""Willis"" alt=""actionhl"" img=""https://s5.postimg.cc/ad38pk1s3/ACTIONHL.png""]"
"[tut_desc name=""How to change the sky box texture"" desc=""How to change the sky box texture"" link=""http://web.archive.org/web/20061126015051/http://ahlmd.telefragged.com/tutorials.php?tid=11"" home=0 /]",[kkratings id=31074184],[HL],"[author name=""Willis"" alt=""actionhl"" img=""https://s5.postimg.cc/ad38pk1s3/ACTIONHL.png""]"
"[tut_desc name=""How to find leaks easily"" desc=""How to find leaks easily"" link=""http://web.archive.org/web/20061126015022/http://ahlmd.telefragged.com/tutorials.php?tid=12"" home=0 /]",[kkratings id=31074185],[HL],"[author name=""Willis"" alt=""actionhl"" img=""https://s5.postimg.cc/ad38pk1s3/ACTIONHL.png""]"
"[tut_desc name=""How to group objects"" desc=""How to group objects"" link=""http://web.archive.org/web/20061126015055/http://ahlmd.telefragged.com/tutorials.php?tid=14"" home=0 /]",[kkratings id=31074186],[HL],"[author name=""Willis"" alt=""actionhl"" img=""https://s5.postimg.cc/ad38pk1s3/ACTIONHL.png""]"
"[tut_desc name=""How to loop sounds"" desc=""How to loop sounds"" link=""http://web.archive.org/web/20061126015201/http://ahlmd.telefragged.com/tutorials.php?tid=17"" home=0 /]",[kkratings id=31074187],[HL],"[author name=""Willis"" alt=""actionhl"" img=""https://s5.postimg.cc/ad38pk1s3/ACTIONHL.png""]"
"[tut_desc name=""How to make ambient noises"" desc=""How to make ambient noises"" link=""http://web.archive.org/web/20061126015205/http://ahlmd.telefragged.com/tutorials.php?tid=16"" home=0 /]",[kkratings id=31074188],[HL],"[author name=""Willis"" alt=""actionhl"" img=""https://s5.postimg.cc/ad38pk1s3/ACTIONHL.png""]"
"[tut_desc name=""How to make breakable windows"" desc=""How to make breakable windows"" link=""http://web.archive.org/web/20061126015113/http://ahlmd.telefragged.com/tutorials.php?tid=9"" home=0 /]",[kkratings id=31074189],[HL],"[author name=""Willis"" alt=""actionhl"" img=""https://s5.postimg.cc/ad38pk1s3/ACTIONHL.png""]"
"[tut_desc name=""How to make effective lighting"" desc=""How to make effective lighting"" link=""http://web.archive.org/web/20061126015119/http://ahlmd.telefragged.com/tutorials.php?tid=7"" home=0 /]",[kkratings id=31074190],[HL],"[author name=""Willis"" alt=""actionhl"" img=""https://s5.postimg.cc/ad38pk1s3/ACTIONHL.png""]"
"[tut_desc name=""How to make ladders"" desc=""How to make ladders"" link=""http://web.archive.org/web/20061126015225/http://ahlmd.telefragged.com/tutorials.php?tid=10"" home=0 /]",[kkratings id=31074191],[HL],"[author name=""Willis"" alt=""actionhl"" img=""https://s5.postimg.cc/ad38pk1s3/ACTIONHL.png""]"
"[tut_desc name=""How to make Rain/Snow"" desc=""How to make Rain/Snow"" link=""http://web.archive.org/web/20061126015047/http://ahlmd.telefragged.com/tutorials.php?tid=25"" home=0 /]",[kkratings id=31074192],[HL],"[author name=""Willis"" alt=""actionhl"" img=""https://s5.postimg.cc/ad38pk1s3/ACTIONHL.png""]"
"[tut_desc name=""How to make realistic water"" desc=""How to make realistic water"" link=""http://web.archive.org/web/20061126015156/http://ahlmd.telefragged.com/tutorials.php?tid=6"" home=0 /]",[kkratings id=31074193],[HL],"[author name=""Willis"" alt=""actionhl"" img=""https://s5.postimg.cc/ad38pk1s3/ACTIONHL.png""]"
"[tut_desc name=""How to make rotating doors with glass"" desc=""How to make rotating doors with glass"" link=""http://web.archive.org/web/20061126015103/http://ahlmd.telefragged.com/tutorials.php?tid=8"" home=0 /]",[kkratings id=31074194],[HL],"[author name=""Willis"" alt=""actionhl"" img=""https://s5.postimg.cc/ad38pk1s3/ACTIONHL.png""]"
"[tut_desc name=""How to make Usable Camera"" desc=""How to make Usable Camera"" link=""http://web.archive.org/web/20061126015137/http://ahlmd.telefragged.com/tutorials.php?tid=18"" home=0 /]",[kkratings id=31074195],[HL],"[author name=""Willis"" alt=""actionhl"" img=""https://s5.postimg.cc/ad38pk1s3/ACTIONHL.png""]"
"[tut_desc name=""How to reduce r_speeds"" desc=""How to reduce r_speeds"" link=""http://web.archive.org/web/20061126015033/http://ahlmd.telefragged.com/tutorials.php?tid=22"" home=0 /]",[kkratings id=31074196],[HL],"[author name=""Willis"" alt=""actionhl"" img=""https://s5.postimg.cc/ad38pk1s3/ACTIONHL.png""]"
"[tut_desc name=""How to use the vertex editing button"" desc=""How to use the vertex editing button"" link=""http://web.archive.org/web/20061126015124/http://ahlmd.telefragged.com/tutorials.php?tid=13"" home=0 /]",[kkratings id=31074197],[HL],"[author name=""Willis"" alt=""actionhl"" img=""https://s5.postimg.cc/ad38pk1s3/ACTIONHL.png""]"
"[tut_desc name=""Item/Weapon Placement"" desc=""Item/Weapon Placement"" link=""http://web.archive.org/web/20061126015152/http://ahlmd.telefragged.com/tutorials.php?tid=19"" home=0 /]",[kkratings id=31074198],[HL],"[author name=""Willis"" alt=""actionhl"" img=""https://s5.postimg.cc/ad38pk1s3/ACTIONHL.png""]"
"[tut_desc name=""Location Files"" desc=""A .loc file is what allows players to use %L in messages (and get a result). "" link=""http://web.archive.org/web/20061126015229/http://ahlmd.telefragged.com/tutorials.php?tid=1"" home=0 /]",[kkratings id=31074199],[HL],"[author name=""Hondo"" alt=""actionhl"" img=""https://s5.postimg.cc/ad38pk1s3/ACTIONHL.png""]"
"[tut_desc name=""Making .mat files"" desc=""Making .mat files "" link=""http://web.archive.org/web/20061126015128/http://ahlmd.telefragged.com/tutorials.php?tid=24"" home=0 /]",[kkratings id=310741100],[HL],"[author name=""Ilkimys"" alt=""actionhl"" img=""https://s5.postimg.cc/ad38pk1s3/ACTIONHL.png""]"
"[tut_desc name=""Resource Files"" desc=""When you don't have a map, the server will check for a .res file to see what it should send to the client"" link=""http://web.archive.org/web/20060617093151/http://ahlmd.telefragged.com/tutorials.php?tid=2"" home=0 /]",[kkratings id=310741101],[HL],"[author name=""Hondo"" alt=""actionhl"" img=""https://s5.postimg.cc/ad38pk1s3/ACTIONHL.png""]"
"[tut_desc name=""Setting up a teams.ini"" desc=""Creating a set team for you're map"" link=""http://web.archive.org/web/20061126015221/http://ahlmd.telefragged.com/tutorials.php?tid=20"" home=0 /]",[kkratings id=310741102],[HL],"[author name=""Wills"" alt=""actionhl"" img=""https://s5.postimg.cc/ad38pk1s3/ACTIONHL.png""]"
"[tut_desc name=""Setting up Worldcraft"" desc=""Setting up Worldcraft"" link=""http://web.archive.org/web/20061126015148/http://ahlmd.telefragged.com/tutorials.php?tid=4"" home=0 /]",[kkratings id=310741103],[HL],"[author name=""Wills"" alt=""actionhl"" img=""https://s5.postimg.cc/ad38pk1s3/ACTIONHL.png""]"
"[tut_desc name=""DoD Flag Objectives"" desc=""Most DoD maps use CTF or Control The Flags as the primary mission objective."" link=""http://web.archive.org/web/20070711225950/http://www.gamedesign.net/node/1085"" home=0 /]",[kkratings id=310741104],[DOD],"[author name=""Nick "" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""DoD Object Objectives"" desc=""DoD Object Objectives"" link=""http://web.archive.org/web/20070711225943/http://www.gamedesign.net/node/1086"" home=0 /]",[kkratings id=310741105],[DOD],"[author name=""Nick "" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""DoD Advancing Spawns"" desc=""DoD Advancing Spawns"" link=""http://web.archive.org/web/20070712112807/http://www.gamedesign.net/node/1087"" home=0 /]",[kkratings id=310741106],[DOD],"[author name=""Nick "" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""DoD Spawn Protection"" desc=""DoD Spawn Protection"" link=""http://web.archive.org/web/20070712111717/http://www.gamedesign.net/node/1088"" home=0 /]",[kkratings id=310741107],[DOD],"[author name=""Nick "" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""DoD Class Limits"" desc=""DoD Class Limits"" link=""http://web.archive.org/web/20070505065549/http://www.gamedesign.net/node/1093"" home=0 /]",[kkratings id=310741108],[DOD],"[author name=""Nick "" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Big Block Method of Error Finding"" desc=""What is the BBMoEF? Basically its a method of breaking your map down into different peices to determine which part is causing your problem."" link=""http://web.archive.org/web/20071103120403/http://www.gamedesign.net/node/194"" home=0 /]",[kkratings id=310741109],[HL],"[author name=""mazemaster"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Chairs, Scientists and Barneys"" desc=""From the title of this tutorial you will probably assume that I'm just going to tell you how get scientists to sit in a chair."" link=""http://web.archive.org/web/20071103120423/http://www.gamedesign.net/node/3"" home=0 /]",[kkratings id=310741110],[HL],"[author name=""Gard"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Code Locks"" desc=""Well there are several techniques to make doors with passwords, but I think this is by far the easiest method."" link=""http://web.archive.org/web/20071103120418/http://www.gamedesign.net/node/290"" home=0 /]",[kkratings id=310741111],[HL],"[author name=""Gard"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Creating an Overview"" desc=""Here is a really simple guide to producing professional looking overviews for your maps."" link=""http://web.archive.org/web/20071103114704/http://www.gamedesign.net/node/831"" home=0 /]",[kkratings id=310741112],[HL],"[author name=""Andy"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Creating Environment Maps With Terragen"" desc=""Creating Environment Maps With Terragen"" link=""http://web.archive.org/web/20071203135757/http://www.gamedesign.net/node/9"" home=0 /]",[kkratings id=310741113],[HL],"[author name=""Gard"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Creating Proximity Doors"" desc=""Creating Proximity Doors"" link=""http://web.archive.org/web/20071103120524/http://www.gamedesign.net/node/6"" home=0 /]",[kkratings id=310741114],[HL],"[author name=""Gard"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Customizing the lights.rad File"" desc=""Customizing the lights.rad File"" link=""http://web.archive.org/web/20071103120454/http://www.gamedesign.net/node/5"" home=0 /]",[kkratings id=310741115],[HL],"[author name=""Mithodiel"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Dimensions"" desc=""These dimensions apply to levels created with most editors, as long as the code for the player entities has not been modified."" link=""http://web.archive.org/web/20071103120518/http://www.gamedesign.net/node/596"" home=0 /]",[kkratings id=310741116],[HL],"[author name=""Andy"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""How to Make a Sphere in Worldcraft"" desc=""Well there are several techniques to make one, but by far the easiest method in Worldcraft is called the 'cone slicing' method."" link=""http://web.archive.org/web/20071103120553/http://www.gamedesign.net/node/8"" home=0 /]",[kkratings id=310741118],[HL],"[author name=""Mazemaster"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""How to make respawnable glass"" desc=""Have you ever wondered how to make respawnable glass in half-life or tfc? "" link=""http://web.archive.org/web/20071103120408/http://www.gamedesign.net/node/196"" home=0 /]",[kkratings id=310741119],[HL],"[author name=""Koga73"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Making a Custom Console Background"" desc=""Making a Custom Console Background"" link=""http://web.archive.org/web/20071103120449/http://www.gamedesign.net/node/4"" home=0 /]",[kkratings id=310741120],[HL],"[author name=""Merl"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Making New Buttons for Your MOD"" desc=""Allows you to add custom buttons to your MOD"" link=""http://web.archive.org/web/20071103013432/http://www.gamedesign.net/node/539"" home=0 /]",[kkratings id=310741121],[HL],"[author name=""Cheesemonster"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""R_speeds"" desc=""R_speeds"" link=""http://web.archive.org/web/20071128153847/http://www.gamedesign.net/node/1046"" home=0 /]",[kkratings id=310741122],[HL],"[author name=""Andy"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Skies"" desc=""This is a Visual Guide of the different sky textures included in Half-Life and how to add them to your map."" link=""http://web.archive.org/web/20071103120516/http://www.gamedesign.net/node/558"" home=0 /]",[kkratings id=310741123],[HL],"[author name=""Andy"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Skies (2)"" desc=""This tutorial is designed to give you some general information on the sky properties in Half-Life. "" link=""http://web.archive.org/web/20071103120529/http://www.gamedesign.net/node/613"" home=0 /]",[kkratings id=310741124],[HL],"[author name=""Andy"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Visual Sprite list"" desc=""A visual representation of 128 sprites. "" link=""http://web.archive.org/web/20071103120543/http://www.gamedesign.net/node/687"" home=0 /]",[kkratings id=310741125],[HL],"[author name=""Andy"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Taming the Speaker Entity"" desc=""The 'speaker' entity creates the effect of having a public-address system in your level. It is designed to make random announcements every 3 to 10 minutes while it is active."" link=""http://web.archive.org/web/20071208191624/http://www.gamedesign.net/node/7"" home=0 /]",[kkratings id=310741126],[HL],"[author name=""Mithodiel"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""The BSP Process and Visibility"" desc=""This tutorial is written for Quake II and to some extent Quake 3 Arena.  However, all Quake engine games work on a similar principle (though not all have hint brushes or detail brushes)."" link=""http://web.archive.org/web/20071105222845/http://www.gamedesign.net/node/266"" home=0 /]",[kkratings id=310741127],[HL],"[author name=""Miniwood "" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Ways to Prevent Leaks"" desc=""If your level doesn't compile because it has a leak, then you need to find the leak and delete. This tutorial helps define methods to find and eliminate leaks"" link=""http://web.archive.org/web/20071208191614/http://www.gamedesign.net/node/303"" home=0 /]",[kkratings id=310741128],[HL],"[author name=""Cheat_McSlick"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Getting Started with Hammer"" desc=""Getting Started with Hammer"" link=""http://web.archive.org/web/20071123212407/http://www.gamedesign.net/node/651"" home=0 /]",[kkratings id=310741129],[HL],"[author name=""Andy"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Texture and Lighting"" desc=""Now that you've created a couple of rooms, it's time to think about textures. "" link=""http://web.archive.org/web/20071123082036/http://www.gamedesign.net/node/652"" home=0 /]",[kkratings id=310741130],[HL],"[author name=""Andy"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Prefabs and Monsters"" desc=""Prefabs and Monsters"" link=""http://web.archive.org/web/20071123082041/http://www.gamedesign.net/node/653"" home=0 /]",[kkratings id=310741131],[HL],"[author name=""Andy"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Simple Doors"" desc=""This is a guide to simple doors in Half-Life, and how to get them working using WorldCraft or Hammer 3.4"" link=""http://web.archive.org/web/20071123214508/http://www.gamedesign.net/node/669"" home=0 /]",[kkratings id=310741132],[HL],"[author name=""Andy"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Creating a dark environment."" desc=""Creating a dark environment."" link=""http://web.archive.org/web/20071123214524/http://www.gamedesign.net/node/834"" home=0 /]",[kkratings id=310741133],[HL],"[author name=""Andy"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Glass and Moving Doors"" desc=""Glass and Moving Doors"" link=""http://web.archive.org/web/20071123212412/http://www.gamedesign.net/node/871"" home=0 /]",[kkratings id=310741134],[HL],"[author name=""Andy"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Rope, Water and Waterfalls"" desc=""Rope, Water and Waterfalls"" link=""http://web.archive.org/web/20071123082046/http://www.gamedesign.net/node/875"" home=0 /]",[kkratings id=310741135],[HL],"[author name=""Andy"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Texture Application"" desc=""What I am going to discuss is the best way to avoid the error Bad Surface Extents and weird texture placement."" link=""http://web.archive.org/web/20071123212417/http://www.gamedesign.net/node/876"" home=0 /]",[kkratings id=310741136],[HL],"[author name=""Andy"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Grunts and Gun's"" desc=""Grunts and Gun's"" link=""http://web.archive.org/web/20071123082051/http://www.gamedesign.net/node/883"" home=0 /]",[kkratings id=310741137],[HL],"[author name=""Andy"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Security Cards"" desc=""Here's a really quick tutorial about getting a key to open a door (there might be an easier way to do this but I found that this method works pretty well). "" link=""http://web.archive.org/web/20071123214457/http://www.gamedesign.net/node/1044"" home=0 /]",[kkratings id=310741138],[HL],"[author name=""Andy"" alt=""rust"" img=""https://s5.postimg.cc/77imzcj5v/rust.png""]"
"[tut_desc name=""Map Compiling Theory"" desc=""Many people simply do not know or understand how and why a Half-Life map needs to be compiled."" link=""http://web.archive.org/web/http://www.game-edit.org/tutorials/general/compile_theory/compile_theory.shtml"" home=0 /]",[kkratings id=310741139],[HL],"[author name=""snowdog"" alt=""doe"" img=""https://s5.postimg.cc/4a8n2cuf7/doe.png""]"
"[tut_desc name=""The Ambient Generic Explained"" desc=""The following information / tutorial assumes you are comfortable working in WorldCraft with entities as well as have a working knowledge of where to place and how to access .wav files from HL entities"" link=""http://web.archive.org/web/http://www.game-edit.org/tutorials/halflife/generic/ambient/ambient_generic.shtml"" home=0 /]",[kkratings id=310741140],[HL],"[author name=""snowdog"" alt=""doe"" img=""https://s5.postimg.cc/4a8n2cuf7/doe.png""]"
"[tut_desc name=""Creating a Bounce Pad"" desc=""This tutorial will illustrate how to create a 'bounce pad' similar to the Xen Bounce Pads found in the original Half-Life single player game."" link=""http://web.archive.org/web/http://www.game-edit.org/tutorials/halflife/generic/bounce_pad/bounce_pad.html"" home=0 /]",[kkratings id=310741141],[HL],"[author name=""snowdog"" alt=""doe"" img=""https://s5.postimg.cc/4a8n2cuf7/doe.png""]"
"[tut_desc name=""Creating a Pond"" desc=""In this tutorial I'll show you how to create an irregular depression in the ground and fill it with water to create a pond."" link=""http://web.archive.org/web/http://www.game-edit.org/tutorials/halflife/generic/pond/pond.html"" home=0 /]",[kkratings id=310741142],[HL],"[author name=""snowdog"" alt=""doe"" img=""https://s5.postimg.cc/4a8n2cuf7/doe.png""]"
"[tut_desc name=""Creating an Ammo Pack"" desc=""This small tutorial explains how to make an ammo pack for a TFC map.  It's basically an excerpt from my Respawn room tutorial."" link=""http://web.archive.org/web/http://www.game-edit.org/tutorials/halflife/tfc/ammo_pack/ammo_pack.html"" home=0 /]",[kkratings id=310741143],[TFC],"[author name=""evilchild"" alt=""doe"" img=""https://s5.postimg.cc/4a8n2cuf7/doe.png""]"
"[tut_desc name=""Creating a Working Camera System"" desc=""Within this tutorial, I will show how to setup the entites needed to create a working camera system for use in TFC maps."" link=""http://web.archive.org/web/http://www.game-edit.org/tutorials/halflife/tfc/camera_system/camera_system.html"" home=0 /]",[kkratings id=310741144],[TFC],"[author name=""Dr_Bones"" alt=""doe"" img=""https://s5.postimg.cc/4a8n2cuf7/doe.png""]"
"[tut_desc name=""Adjust the Respawn Delay"" desc=""This small tutorial explains how to control the player respawn rate. Setting this will make the player wait X seconds after they die before they can respawn."" link=""http://web.archive.org/web/20041119072628/http://www.game-edit.org/tutorials/halflife/tfc/respawn_delay/respawn_delay.html"" home=0 /]",[kkratings id=310741145],[TFC],"[author name=""evilchild"" alt=""doe"" img=""https://s5.postimg.cc/4a8n2cuf7/doe.png""]"
"[tut_desc name=""Creating a Simple Respawn Room"" desc=""This tutorial will cover how to make a typical respawn/re-supply room. "" link=""http://web.archive.org/web/20041030055204/http://www.game-edit.org/tutorials/halflife/tfc/respawn_room/respawn_room.html"" home=0 /]",[kkratings id=310741146],[TFC],"[author name=""evilchild"" alt=""doe"" img=""https://s5.postimg.cc/4a8n2cuf7/doe.png""]"
"[tut_desc name=""Overriding Server Settings"" desc=""This small tutorial explains how to override the default settings running on a game server."" link=""http://web.archive.org/web/20041119171825/http://www.game-edit.org/tutorials/halflife/tfc/server_override/server_override.html"" home=0 /]",[kkratings id=310741147],[TFC],"[author name=""evilchild"" alt=""doe"" img=""https://s5.postimg.cc/4a8n2cuf7/doe.png""]"
"[tut_desc name=""Understanding TFC goal states"" desc=""Hopefully this mini-tutorial will explain how goals interact with one another and with other entities."" link=""http://web.archive.org/web/20041030053403/http://www.game-edit.org/tutorials/halflife/tfc/goal_states/tfc_states.html"" home=0 /]",[kkratings id=310741148],[TFC],"[author name=""SnowDog"" alt=""doe"" img=""https://s5.postimg.cc/4a8n2cuf7/doe.png""]"
"[tut_desc name=""Using teamcheck entities (A&amp;D map setup)"" desc=""TFC has had its Team Check entities for a while now. However their usage in custom maps thus far has been extremely limited "" link=""http://web.archive.org/web/20041030184039/http://www.game-edit.org/tutorials/halflife/tfc/teamcheck/teamcheck.html"" home=0 /]",[kkratings id=310741149],[TFC],"[author name=""SnowDog"" alt=""doe"" img=""https://s5.postimg.cc/4a8n2cuf7/doe.png""]"
"[tut_desc name=""How to Setup the Endround Effect"" desc=""In this tutorial I'll show you how to set up a round based map as well as give you some extra info on the TFC endround keys."" link=""http://web.archive.org/web/20041029211113/http://www.game-edit.org/tutorials/halflife/tfc/endround/endround.shtml"" home=0 /]",[kkratings id=310741150],[TFC],"[author name=""SnowDog"" alt=""doe"" img=""https://s5.postimg.cc/4a8n2cuf7/doe.png""]"
"[tut_desc name=""Mapping terms definitions FAQ"" desc=""Collection of Mapping terms definitions FAQ"" link=""http://web.archive.org/web/20041010134527/http://www.slackiller.com/tommy14/faq.htm"" download_link=""https://mega.nz/#F!5RAH3JKa!jhBjLxptnLzLep37IYnKhg"" home=0 /]",[kkratings id=310741151],[HL],"[author name=""tommy14"" alt=""generic"" img=""https://s5.postimg.cc/oq1vjltkz/generic_author.png""]"
