Name / Description,Rating,"<img src=""https://s5.postimg.cc/gn6oq7t3b/g_cont.png"" width=""20"" height=""20"" title=""Game Tutorial Relates to!"">",Src / Author
"[tut_desc name=""GoldSource Model Compile/Decompile Flowchart"" desc=""A quick reference for GoldSource model compiling and decompiling. Includes links. "" link=""http://the303.org/goldsrc/gmdlflowchart.html"" /]","[kkratings id=""249283""]",[game_multi],"[author name=""TheCorp303"" alt=""303"" img=""https://s5.postimg.cc/h73wmuegz/303_mini.png"" /]"
"[tut_desc name="" (Milkshape) Hand Changing Tutorial"" desc=""One of the most common requests is for people to change the hands on a weapon. "" link=""http://www.half-lifecreations.com/forums/index.php?topic=1632.0"" /]","[kkratings id=""249284""]",[HL],"[author name=""Jake"" alt=""generic"" img=""https://s5.postimg.cc/oq1vjltkz/generic_author.png"" /]"
"[tut_desc name=""Deathbog\'s Model Replacement Tutorial "" desc=""Model Replacement Tutorial by Deathbog"" link=""https://forums.svencoop.com/showthread.php/42011-Deathbog-s-Model-Replacement-Tutorial"" /]","[kkratings id=""249285""]","<img class=""alignleft"" id=""tut_game_result"" alt=""Game"" src=""https://s5.postimg.cc/9xfocx7b7/unknown.png"" width=""22"" height=""22"">","[author name=""Nih"" alt=""sven"" img=""https://s5.postimg.cc/h27a4jwgn/sven_author.png"" /]"
"[tut_desc name=""NPC Model - Rescale, Size and Hull Tutorial "" desc=""NPC Model - Rescale, Size and Hull Tutorial "" link=""https://forums.svencoop.com/showthread.php/41530-NPC-Model-Rescale-Size-and-Hull-Tutorial"" download_link=""https://web.archive.org/web/20180622171143/https://forums.svencoop.com/attachment.php?attachmentid=15839&d=1399225412"" /]","[kkratings id=""249286""]","<img class=""alignleft"" id=""tut_game_result"" alt=""Game"" src=""https://s5.postimg.cc/9xfocx7b7/unknown.png"" width=""22"" height=""22"">","[author name=""wolf-3d"" alt=""sven"" img=""https://s5.postimg.cc/h27a4jwgn/sven_author.png"" /]"
"[tut_desc name=""All scripted sequences for all models."" desc=""for half-life 1"" link=""https://web.archive.org/web/20061110203118/http://qoole.gamedesign.net:80/hl/tutorials/scriptseq/ssec_docs.shtml"" /]","[kkratings id=""249287""]",[HL],"[author name=""qoole"" alt=""generic"" img=""https://s5.postimg.cc/oq1vjltkz/generic_author.png"" /]"
"[tut_desc name=""Converting Models from Quake 2 to Half-Life"" desc=""Converting Models from Quake 2 to Half-Life"" link=""https://web.archive.org/web/20010820083859fw_/http://www.planethalflife.com:80/wavelength/models/tutorials/q2tohl.html"" /]","[kkratings id=""249288""]",[HL],"[author name=""Pug"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png"" /]"
"[tut_desc name=""Modeling Tutorial"" desc=""Valve\'s Modeling Tutorial"" link=""https://web.archive.org/web/20011205162304fw_/http://www.planethalflife.com:80/wavelength/models/tutorials/ModelingTutorial.html"" /]","[kkratings id=""249289""]",[HL],"[author name=""valve"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png"" /]"
"[tut_desc name=""Basic Modeling Techniques"" desc=""Here are some modeling techniques to prepare you for my upcoming tutorials."" link=""https://web.archive.org/web/20020124170349fw_/http://www.planethalflife.com:80/wavelength/models/tutorials/techniques.html"" /]","[kkratings id=""249290""]",[HL],"[author name=""Spider"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png"" /]"
"[tut_desc name=""Character Modeling"" desc=""This tutorial will be the first of a series, taking you through the process of creating a model, it\'s skin, skeleton and animation, then getting it into Half-Life."" link=""https://web.archive.org/web/20011101005821fw_/http://www.planethalflife.com:80/wavelength/models/tutorials/model.html"" /]","[kkratings id=""249291""]",[HL],"[author name=""Spider"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png"" /]"
"[tut_desc name=""Smoothing Groups / Skin Textures"" desc=""This tutorial is the second in a series, taking you through the process of creating a model, it\'s skin, skeleton and animation, then getting it into Half-Life."" link=""https://web.archive.org/web/20011006131427fw_/http://www.planethalflife.com:80/wavelength/models/tutorials/skin.html"" /]","[kkratings id=""249292""]",[HL],"[author name=""Spider"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png"" /]"
"[tut_desc name=""Making the Skeleton"" desc=""This tutorial is the third in a series, taking you through the process of creating a model, it\'s skin, skeleton and animation, then getting it into Half-Life."" link=""https://web.archive.org/web/20011031230012fw_/http://www.planethalflife.com:80/wavelength/models/tutorials/skeleton.html"" /]","[kkratings id=""249293""]",[HL],"[author name=""Spider"" alt=""valve"" img=""https://s5.postimg.cc/qlk2h0t1f/valve_author.png"" /]"
"[tut_desc name=""HALF-LIFE MODEL ANIMATIONS LIST"" desc=""HALF-LIFE MODEL ANIMATIONS LIST"" link=""https://web.archive.org/web/20011101001719/http://www.planethalflife.com:80/wavelength/levels/resources/animations.html"" /]","[kkratings id=""249294""]",[HL],"[author name=""Spider"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png"" /]"
"[tut_desc name=""Otis\' Scripted Sequence Reference"" desc=""Otis\' Scripted Sequence Reference"" link=""https://web.archive.org/web/20011205160901fw_/http://www.planethalflife.com:80/wavelength/models/reference/sequence/index.html"" /]","[kkratings id=""249295""]",[HL],"[author name=""Otis"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png"" /]"
"[tut_desc name=""Model-Related Console Commands"" desc=""Model-Related Console Commands"" link=""https://web.archive.org/web/20011219233856fw_/http://www.planethalflife.com:80/wavelength/models/reference/console.html"" /]","[kkratings id=""249296""]",[HL],"[author name=""Spider"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png"" /]"
"[tut_desc name=""Modeling / 2D Art Frequently Asked Questions"" desc=""Modeling / 2D Art Frequently Asked Questions"" link=""https://web.archive.org/web/20011221063135fw_/http://www.planethalflife.com:80/wavelength/models/reference/faq.html"" /]","[kkratings id=""249297""]",[HL],"[author name=""Spider"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png"" /]"
"[tut_desc name=""Half-Life Weapon Model Profiles"" desc=""This article details the two weapon models that were released with the Software Developer\'s Kit."" link=""https://web.archive.org/web/20011221063836fw_/http://www.planethalflife.com:80/wavelength/models/reference/weapons.html"" /]","[kkratings id=""249298""]",[HL],"[author name=""Spider"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png"" /]"
"[tut_desc name=""HALF-LIFE MODELS LIST"" desc=""HALF-LIFE MODELS LIST"" link=""https://web.archive.org/web/20020614002337/http://www.planethalflife.com:80/wavelength/levels/resources/models.html"" /]","[kkratings id=""249299""]",[HL],"[author name=""HellBringer, Spider"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png"" /]"
"[tut_desc name=""Introduction to modelling using Milkshape 3D"" desc=""Ben Moss introduces us to the arcane world of model editing"" link=""https://web.archive.org/web/20020811120202/http://www.machinima.com:80/articles/modelling_intro_1/"" /]","[kkratings id=""249300""]","<img class=""alignleft"" id=""tut_game_result"" alt=""Game"" src=""https://s5.postimg.cc/9xfocx7b7/unknown.png"" width=""22"" height=""22"">","[author name=""Ben Moss"" alt=""generic"" img=""https://s5.postimg.cc/oq1vjltkz/generic_author.png"" /]"
"[tut_desc name=""ColdFusion\'s FAQ"" desc=""Frequently Asked Questions from the old site ColdFusion"" link=""https://web.archive.org/web/20000603212704fw_/http://planethalflife.com:80/coldfusion/faq.htm"" /]","[kkratings id=""249301""]",[HL],"[author name=""Bamphalas"" alt=""generic"" img=""https://s5.postimg.cc/oq1vjltkz/generic_author.png"" /]"
"[tut_desc name=""Milkshape: Creating a new model in Milkshape and adding it to Half-Life"" desc=""How to create a new monster model in Milkshape, create an .MDL file, and add it as a new entity into your MOD using the monster_generic and scripted_sequence entities."" link=""https://web.archive.org/web/20031213041707/http://planethalflife.com:80/hlsdk2/sdk/MS3d_to_HL.htm"" /]","[kkratings id=""249302""]",[HL],"[author name=""hlsdk2"" alt=""generic"" img=""https://s5.postimg.cc/oq1vjltkz/generic_author.png"" /]"
"[tut_desc name=""Setting Up 3D Studio Max"" desc=""Setting Up 3D Studio Max"" link=""https://web.archive.org/web/20021019233736/http://www.planetquake.com/polycount/resources/halflife/tutorials/3dsmax1.shtml"" /]","[kkratings id=""249303""]",[HL],"[author name=""scarecrow"" alt=""polycount"" img=""https://s5.postimg.cc/98xbqurd3/polycount_author.png"" /]"
"[tut_desc name=""Meshediting"" desc=""BASIC MESH CREATION AND EDITING"" link=""https://web.archive.org/web/20020820111346/http://www.planetquake.com/polycount/resources/halflife/tutorials/3dsmax2.shtml"" /]","[kkratings id=""249304""]",[HL],"[author name=""scarecrow"" alt=""polycount"" img=""https://s5.postimg.cc/98xbqurd3/polycount_author.png"" /]"
"[tut_desc name=""Digital Scultping - A Tutorial"" desc=""Digital Scultping"" link=""https://web.archive.org/web/20021217013532/http://www.planetquake.com/polycount/resources/halflife/tutorials/3dsmax3.shtml"" /]","[kkratings id=""249305""]",[HL],"[author name=""scarecrow"" alt=""polycount"" img=""https://s5.postimg.cc/98xbqurd3/polycount_author.png"" /]"
"[tut_desc name=""Skinmeshing in Studio Max"" desc=""Skinmeshing in Studio Max"" link=""https://web.archive.org/web/20020820102506/http://www.planetquake.com/polycount/resources/halflife/tutorials/3dsmax4.shtml"" /]","[kkratings id=""249306""]",[HL],"[author name=""scarecrow"" alt=""polycount"" img=""https://s5.postimg.cc/98xbqurd3/polycount_author.png"" /]"
"[tut_desc name=""A Brief Explanation of Bipeds and Physique"" desc=""A Brief Explanation of Bipeds and Physique"" link=""https://web.archive.org/web/20021019235112/http://www.planetquake.com/polycount/resources/halflife/tutorials/3dsmax5.shtml"" /]","[kkratings id=""249307""]",[HL],"[author name=""scarecrow"" alt=""polycount"" img=""https://s5.postimg.cc/98xbqurd3/polycount_author.png"" /]"
"[tut_desc name=""Figure Mode"" desc=""Figure Mode "" link=""https://web.archive.org/web/20021019232231/http://www.planetquake.com/polycount/resources/halflife/tutorials/3dsmax6.shtml"" /]","[kkratings id=""249308""]",[HL],"[author name=""scarecrow"" alt=""polycount"" img=""https://s5.postimg.cc/98xbqurd3/polycount_author.png"" /]"
"[tut_desc name=""Half-Life Animation... An Overview"" desc=""Half-Life Animation... An Overview"" link=""https://web.archive.org/web/20021019232725/http://www.planetquake.com/polycount/resources/halflife/tutorials/3dsmax7.shtml"" /]","[kkratings id=""249309""]",[HL],"[author name=""scarecrow"" alt=""polycount"" img=""https://s5.postimg.cc/98xbqurd3/polycount_author.png"" /]"
"[tut_desc name=""Compiling Your Model"" desc=""A brief explanantion of how a HalfLife model compiles"" link=""https://web.archive.org/web/20031021005119/http://www.planetquake.com/polycount/resources/halflife/tutorials/3dsmax8.shtml"" /]","[kkratings id=""249310""]",[HL],"[author name=""scarecrow"" alt=""polycount"" img=""https://s5.postimg.cc/98xbqurd3/polycount_author.png"" /]"
"[tut_desc name=""Hit Boxes"" desc=""Hit Boxes"" link=""https://web.archive.org/web/20031021010545/http://www.planetquake.com/polycount/resources/halflife/tutorials/3dsmax9.shtml"" /]","[kkratings id=""249311""]",[HL],"[author name=""scarecrow"" alt=""polycount"" img=""https://s5.postimg.cc/98xbqurd3/polycount_author.png"" /]"
"[tut_desc name=""Setting Up Your Milkshape Workspace"" desc=""Setting Up Your Milkshape Workspace"" link=""https://web.archive.org/web/20041222040042/http://www.planetquake.com/polycount/resources/halflife/tutorials/milkshape1.shtml"" /]","[kkratings id=""249312""]",[HL],"[author name=""scarecrow"" alt=""polycount"" img=""https://s5.postimg.cc/98xbqurd3/polycount_author.png"" /]"
"[tut_desc name=""Digital Sculpting - A Tutorial"" desc=""Digital Sculpting - A Tutorial"" link=""https://web.archive.org/web/20031021010410/http://www.planetquake.com/polycount/resources/halflife/tutorials/milkshape2.shtml"" /]","[kkratings id=""249313""]",[HL],"[author name=""scarecrow"" alt=""polycount"" img=""https://s5.postimg.cc/98xbqurd3/polycount_author.png"" /]"
"[tut_desc name=""Milkshape Skinmeshing"" desc=""Milkshape Skinmeshing"" link=""https://web.archive.org/web/20040823125642/http://www.planetquake.com/polycount/resources/halflife/tutorials/milkshape3.shtml"" /]","[kkratings id=""249314""]",[HL],"[author name=""scarecrow"" alt=""polycount"" img=""https://s5.postimg.cc/98xbqurd3/polycount_author.png"" /]"
"[tut_desc name=""Milkshape Skeleton Application: Bipeds"" desc=""SKELETONS IN HALF-LIFE ...a brief overview"" link=""https://web.archive.org/web/20041216075241/http://www.planetquake.com/polycount/resources/halflife/tutorials/milkshape5.shtml"" /]","[kkratings id=""249315""]",[HL],"[author name=""scarecrow"" alt=""polycount"" img=""https://s5.postimg.cc/98xbqurd3/polycount_author.png"" /]"
"[tut_desc name=""Half-Life Animation: An Overview"" desc=""Half-Life Animation: An Overview"" link=""https://web.archive.org/web/20041222040046/http://www.planetquake.com/polycount/resources/halflife/tutorials/milkshape6.shtml"" /]","[kkratings id=""249316""]",[HL],"[author name=""scarecrow"" alt=""polycount"" img=""https://s5.postimg.cc/98xbqurd3/polycount_author.png"" /]"
"[tut_desc name=""Weapons Modelling Tutorial "" desc=""Weapons Modelling Tutorial"" link=""https://web.archive.org/web/20031222201124/http://www.planetquake.com/polycount/resources/halflife/tutorials/scarecrows_tutorials/weapons/weapons.shtml"" /]","[kkratings id=""249317""]",[HL],"[author name=""scarecrow"" alt=""polycount"" img=""https://s5.postimg.cc/98xbqurd3/polycount_author.png"" /]"
"[tut_desc name=""Making a World model for Half-Life"" desc=""Making a World model for Half-Life"" link=""https://web.archive.org/web/20031021012917/http://www.planetquake.com/polycount/resources/halflife/tutorials/rats_tutorials/HL-MS3D-w1.shtml"" /]","[kkratings id=""249318""]",[HL],"[author name=""Rat"" alt=""polycount"" img=""https://s5.postimg.cc/98xbqurd3/polycount_author.png"" /]"
"[tut_desc name=""Making a 3rd Person Model for Half-Life"" desc=""Making a 3rd Person Model for Half-Life"" link=""https://web.archive.org/web/20031222200148/http://www.planetquake.com/polycount/resources/halflife/tutorials/rats_tutorials/p-model/HL-MS3D-p1.shtml"" /]","[kkratings id=""249319""]",[HL],"[author name=""Rat"" alt=""polycount"" img=""https://s5.postimg.cc/98xbqurd3/polycount_author.png"" /]"
"[tut_desc name=""Tips for adjusting a v_ Model for Half-Life"" desc=""Tips for adjusting a v_ Model for Half-Life"" link=""https://web.archive.org/web/20031219213748/http://www.planetquake.com/polycount/resources/halflife/tutorials/rats_tutorials/adjust/adjust.shtml"" /]","[kkratings id=""249320""]",[HL],"[author name=""Rat"" alt=""polycount"" img=""https://s5.postimg.cc/98xbqurd3/polycount_author.png"" /]"
"[tut_desc name=""VIEWING YOUR MODEL"" desc=""To view it in the game, do the following. "" link=""https://web.archive.org/web/20010203164700/http://www.planethalflife.com:80/coldfusion/tutorials/viewing/viewing.htm"" /]","[kkratings id=""249321""]",[HL],"[author name=""scarecrow"" alt=""generic"" img=""https://s5.postimg.cc/oq1vjltkz/generic_author.png"" /]"
"[tut_desc name=""Milkshape Skeleton Application"" desc=""Milkshape Skeleton Application"" link=""https://web.archive.org/web/20031222231625/http://www.planetquake.com/polycount/resources/halflife/tutorials/milkshape4.shtml"" /]","[kkratings id=""249322""]",[HL],"[author name=""scarecrow"" alt=""polycount"" img=""https://s5.postimg.cc/98xbqurd3/polycount_author.png"" /]"
"[tut_desc name=""Making a World model for Half-Life"" desc=""Making a World model for Half-Life"" link=""https://web.archive.org/web/20010501215502/http://hlcenter.com:80/tutorials/modeling.phtml?id=27853&language=en&page=1"" /]","[kkratings id=""249324""]",[HL],"[author name=""Rat"" alt=""generic"" img=""https://s5.postimg.cc/oq1vjltkz/generic_author.png"" /]"
"[tut_desc name=""Setting up 3D Studio Max"" desc=""Setting up 3D Studio Max"" link=""https://web.archive.org/web/20040810195010/http://www.planetfortress.com:80/tf2models/tuto/3dsmax_sc/tuto_3dsmax_sc1.htm"" /]","[kkratings id=""249325""]","<img class=""alignleft"" id=""tut_game_result"" alt=""Game"" src=""https://s5.postimg.cc/9xfocx7b7/unknown.png"" width=""22"" height=""22"">","[author name=""Scarecrow"" alt=""tf2models"" img=""https://s5.postimg.cc/cfrvahjiv/tf2models_author.png"" /]"
"[tut_desc name="" 	Basics in Meshediting"" desc=""BASIC MESH CREATION AND EDITING"" link=""https://web.archive.org/web/20100915165753/http://www.planetfortress.com:80/tf2models/tuto/3dsmax_sc/tuto_3dsmax_sc2.htm"" /]","[kkratings id=""249326""]",[TFC],"[author name=""Scarecrow"" alt=""tf2models"" img=""https://s5.postimg.cc/cfrvahjiv/tf2models_author.png"" /]"
"[tut_desc name=""Making your first Model"" desc=""DIGITAL SCULPTING - A TUTORIAL"" link=""https://web.archive.org/web/20081215014033/http://www.planetfortress.com:80/tf2models/tuto/3dsmax_sc/tuto_3dsmax_sc3a.htm"" /]","[kkratings id=""249327""]",[TFC],"[author name=""Scarecrow"" alt=""tf2models"" img=""https://s5.postimg.cc/cfrvahjiv/tf2models_author.png"" /]"
"[tut_desc name=""SKINMESHING IN STUDIO MAX"" desc=""SKINMESHING IN STUDIO MAX"" link=""https://web.archive.org/web/20050518084412/http://www.planetfortress.com:80/tf2models/tuto/3dsmax_sc/tuto_3dsmax_sc4.htm"" /]","[kkratings id=""249328""]",[TFC],"[author name=""Scarecrow"" alt=""tf2models"" img=""https://s5.postimg.cc/cfrvahjiv/tf2models_author.png"" /]"
"[tut_desc name=""Skinmeshing Tutorial"" desc=""Skinmeshing Tutorial"" link=""https://web.archive.org/web/20041103154111/http://www.planetfortress.com:80/tf2models/tuto/tuto_Skinmeshing.htm"" /]","[kkratings id=""249329""]",[TFC],"[author name=""Tinyfly"" alt=""tf2models"" img=""https://s5.postimg.cc/cfrvahjiv/tf2models_author.png"" /]"
"[tut_desc name=""MAKING A MAC-10"" desc=""This tutorial is intended for people with a basic knowledge of 3d studio max r3 or 2.5."" link=""https://web.archive.org/web/20030802230443/http://www.planetfortress.com:80/tf2models/tuto/tuto_MAC10.htm"" /]","[kkratings id=""249330""]",[TFC],"[author name=""Tinyfly"" alt=""tf2models"" img=""https://s5.postimg.cc/cfrvahjiv/tf2models_author.png"" /]"
"[tut_desc name=""MAKING A HK MSG-90"" desc=""MAKING A HK MSG-90"" link=""https://web.archive.org/web/20070815080536/http://www.planetfortress.com:80/tf2models/tuto/tuto_HK_MSG-90.htm"" /]","[kkratings id=""249331""]",[TFC],"[author name=""Tinyfly"" alt=""tf2models"" img=""https://s5.postimg.cc/cfrvahjiv/tf2models_author.png"" /]"
"[tut_desc name=""How to bring .mdl files into Milkshape and 3DSMax"" desc=""How to bring .mdl files into Milkshape and 3DSMax"" link=""https://web.archive.org/web/20090308091123/http://www.planetfortress.com:80/tf2models/tuto/tuto_3DSImp.htm"" /]","[kkratings id=""249332""]",[HL],"[author name=""FoxTrotNiner"" alt=""tf2models"" img=""https://s5.postimg.cc/cfrvahjiv/tf2models_author.png"" /]"
"[tut_desc name=""How to start with Milkshape 3D"" desc=""Setting up Milkshape 3D"" link=""https://web.archive.org/web/20090808083742/http://www.planetfortress.com:80/tf2models/tuto/ms3d_sc/tuto_ms3d_sc1.htm"" /]","[kkratings id=""249333""]",[HL],"[author name=""Scarecrow"" alt=""tf2models"" img=""https://s5.postimg.cc/cfrvahjiv/tf2models_author.png"" /]"
"[tut_desc name=""Creating and Editing Bipeds"" desc=""DIGITAL SCULPTING - A TUTORIAL"" link=""https://web.archive.org/web/20080206180809/http://www.planetfortress.com:80/tf2models/tuto/ms3d_sc/tuto_ms3d_sc2a.htm"" /]","[kkratings id=""249334""]",[HL],"[author name=""Scarecrow"" alt=""tf2models"" img=""https://s5.postimg.cc/cfrvahjiv/tf2models_author.png"" /]"
"[tut_desc name=""MILKSHAPE SKINMESHING"" desc=""MILKSHAPE SKINMESHING"" link=""https://web.archive.org/web/20070919100442/http://www.planetfortress.com:80/tf2models/tuto/ms3d_sc/tuto_ms3d_sc3.htm"" /]","[kkratings id=""249335""]",[HL],"[author name=""Scarecrow"" alt=""tf2models"" img=""https://s5.postimg.cc/cfrvahjiv/tf2models_author.png"" /]"
"[tut_desc name=""MILKSHAPE SKELETON APPLICATION"" desc=""MILKSHAPE SKELETON APPLICATION"" link=""https://web.archive.org/web/20090722021328/http://www.planetfortress.com:80/tf2models/tuto/ms3d_sc/tuto_ms3d_sc4.htm"" /]","[kkratings id=""249336""]",[HL],"[author name=""Scarecrow"" alt=""tf2models"" img=""https://s5.postimg.cc/cfrvahjiv/tf2models_author.png"" /]"
"[tut_desc name=""Bipeds in HL"" desc=""SELETONS IN HALF-LIFE ...a brief overview"" link=""https://web.archive.org/web/20080430100513/http://www.planetfortress.com:80/tf2models/tuto/ms3d_sc/tuto_ms3d_sc5.htm"" /]","[kkratings id=""249337""]",[HL],"[author name=""Scarecrow"" alt=""tf2models"" img=""https://s5.postimg.cc/cfrvahjiv/tf2models_author.png"" /]"
"[tut_desc name=""HL Animating"" desc=""HALF-LIFE ANIMATION ...an overview"" link=""https://web.archive.org/web/20081201113825/http://www.planetfortress.com:80/tf2models/tuto/ms3d_sc/tuto_ms3d_sc6a.htm"" /]","[kkratings id=""249338""]",[HL],"[author name=""Scarecrow"" alt=""tf2models"" img=""https://s5.postimg.cc/cfrvahjiv/tf2models_author.png"" /]"
"[tut_desc name=""Bipeds in HL"" desc=""Explanation of bipeds"" link=""https://web.archive.org/web/20080201055203/http://www.planetfortress.com:80/tf2models/tuto/3dsmax_sc/tuto_3dsmax_sc5.htm"" /]","[kkratings id=""249339""]",[HL],"[author name=""Scarecrow"" alt=""tf2models"" img=""https://s5.postimg.cc/cfrvahjiv/tf2models_author.png"" /]"
"[tut_desc name=""Bipedediting"" desc=""Creating and Editing Bipeds"" link=""https://web.archive.org/web/20080412105913/http://www.planetfortress.com:80/tf2models/tuto/3dsmax_sc/tuto_3dsmax_sc6a.htm"" /]","[kkratings id=""249340""]",[HL],"[author name=""Scarecrow"" alt=""tf2models"" img=""https://s5.postimg.cc/cfrvahjiv/tf2models_author.png"" /]"
"[tut_desc name=""HALF-LIFE ANIMATION (Max)"" desc=""HALF-LIFE ANIMATION
...an overview"" link=""https://web.archive.org/web/20080918041725/http://www.planetfortress.com:80/tf2models/tuto/3dsmax_sc/tuto_3dsmax_sc7a.htm"" /]","[kkratings id=""249341""]",[HL],"[author name=""Scarecrow"" alt=""tf2models"" img=""https://s5.postimg.cc/cfrvahjiv/tf2models_author.png"" /]"
"[tut_desc name=""Compiling (HL)"" desc=""COMPILING YOUR MODEL..."" link=""https://web.archive.org/web/20080430034245/http://www.planetfortress.com:80/tf2models/tuto/3dsmax_sc/tuto_3dsmax_sc8.htm"" /]","[kkratings id=""249342""]",[HL],"[author name=""Scarecrow"" alt=""tf2models"" img=""https://s5.postimg.cc/cfrvahjiv/tf2models_author.png"" /]"
"[tut_desc name=""Hitboxes in HL"" desc=""Generating Htiboxes"" link=""https://web.archive.org/web/20080416171303/http://www.planetfortress.com:80/tf2models/tuto/3dsmax_sc/tuto_3dsmax_sc9.htm"" /]","[kkratings id=""249343""]",[HL],"[author name=""Scarecrow"" alt=""tf2models"" img=""https://s5.postimg.cc/cfrvahjiv/tf2models_author.png"" /]"
"[tut_desc name=""How to Change weapons textures"" desc=""On this tutorial, we will teach you how to change weapon textures."" link=""https://www.moddb.com/mods/half-life-modding-tutorials/tutorials/how-to-change-weapons-textures"" /]","[kkratings id=""249344""]",[HL],"[author name=""Rafaxis"" alt=""moddb"" img=""https://i.postimg.cc/fTP7cY6z/moddb-author.png"" /]"
"[tut_desc name=""Milkshape 3D Basics & Fundamentals"" desc=""A tutorial on the fundamentals and basic use of Milkshape 3D"" link=""https://www.moddb.com/engines/goldsource/tutorials/milkshape-3d-basics-fundamentals"" /]","[kkratings id=""249345""]",[HL],"[author name=""therealzomb"" alt=""moddb"" img=""https://i.postimg.cc/fTP7cY6z/moddb-author.png"" /]"
"[tut_desc name=""Create a Draw animation (MS3D)"" desc=""I am just showing how I do my draw animations"" link=""https://www.youtube.com/watch?v=HMYJMq2vYGw"" /]","[kkratings id=""249227""]",[HL],"[author name=""Bobito_Pawner"" alt=""moddb"" img=""https://i.postimg.cc/fTP7cY6z/moddb-author.png"" /]"
"[tut_desc name=""Rigging Characters for Half-Life (3ds MAX)"" desc=""This tutorial will get yourself familiarized with the process of \'rigging\' a character for Half-Life."" link=""https://www.moddb.com/games/half-life/tutorials/rigging-characters-for-half-life-3ds-max"" /]","[kkratings id=""249228""]",[HL],"[author name=""Con_Artist"" alt=""moddb"" img=""https://i.postimg.cc/fTP7cY6z/moddb-author.png"" /]"
"[tut_desc name=""How To Simply Rig A Counter Strike 1.6 Player Model For Half Life"" desc=""In This Tutorial I Will Show You How To Rig Any Player Model From Counter Strike 1.6 Or Condition Zero To Work As A Human Grunt In Half Life"" link=""https://www.moddb.com/games/half-life/tutorials/how-to-simply-rig-a-counter-strike-16-player-model-for-half-life"" /]","[kkratings id=""249229""]",[HL],"[author name=""SLeNd3rMaN23"" alt=""moddb"" img=""https://i.postimg.cc/fTP7cY6z/moddb-author.png"" /]"
"[tut_desc name=""Too many vertices in model - Tutorial Fix"" desc=""This is a tutorial of how to fix the problem in milk shape of \'too many vertices in model\' and others possible errors"" link=""https://www.moddb.com/games/half-life/tutorials/too-many-vertices-in-model-tutorial-fix"" /]","[kkratings id=""249230""]",[HL],"[author name=""LastLifeOfficial"" alt=""moddb"" img=""https://i.postimg.cc/fTP7cY6z/moddb-author.png"" /]"
"[tut_desc name=""How to build your first prop for half life - Tutorial"" desc=""In this tutorial i will teach you how to build a crate box model for Half Life and then how to add some textures to it"" link=""https://www.moddb.com/games/half-life/tutorials/how-to-build-your-first-prop-for-half-life-tutorial"" /]","[kkratings id=""249231""]",[HL],"[author name=""LastLifeOfficial"" alt=""moddb"" img=""https://i.postimg.cc/fTP7cY6z/moddb-author.png"" /]"
"[tut_desc name=""Chrome\" in GoldSrc is a special texture mode that allows for a simple environment-like texture"" desc=""GoldSrc Model Troubleshooting List"" link=""http://the303.org/tutorials/gold_mdl_fix.htm"" /]","[kkratings id=""249232""]","<img class=""alignleft"" id=""tut_game_result"" alt=""Game"" src=""https://s5.postimg.cc/9xfocx7b7/unknown.png"" width=""22"" height=""22"">","[author name=""TheCorp303"" alt=""303"" img=""https://s5.postimg.cc/h73wmuegz/303_mini.png"" /]"
"[tut_desc name=""Model Baked Physics Tutorial - Introduction"" desc=""Model Baked Physics Tutorial"" link=""the303.org/tutorials/gold_mdl_phys.htm"" /]","[kkratings id=""249233""]",[HL],"[author name=""TheCorp303"" alt=""303"" img=""https://s5.postimg.cc/h73wmuegz/303_mini.png"" /]"
"[tut_desc name=""Model Baked Physics Tutorial - Blender"" desc=""Baked Physics in Blender"" link=""http://the303.org/tutorials/gold_mdl_phys_blend.htm"" /]","[kkratings id=""249234""]",[HL],"[author name=""TheCorp303"" alt=""303"" img=""https://s5.postimg.cc/h73wmuegz/303_mini.png"" /]"
"[tut_desc name=""Model Baked Physics Tutorial - 3DSMax"" desc=""aked Physics in 3DSMax with \'MassFX\'"" link=""http://the303.org/tutorials/gold_mdl_phys_3ds.htm"" /]","[kkratings id=""249235""]",[HL],"[author name=""TheCorp303"" alt=""303"" img=""https://s5.postimg.cc/h73wmuegz/303_mini.png"" /]"
"[tut_desc name=""Sven Co-op Playermodel Compile-O-Matic"" desc=""Create your own Sven Co-op playermodels"" link=""http://the303.org/tutorials/gold_player_sven_comp.htm"" /]","[kkratings id=""249236""]",[SVEN],"[author name=""TheCorp303"" alt=""sven"" img=""https://s5.postimg.cc/h27a4jwgn/sven_author.png"" /]"
