Name / Description,Rating,"<img src=""https://s5.postimg.cc/gn6oq7t3b/g_cont.png"" width=""20"" height=""20"" title=""Game Tutorial Relates to!"">",Src / Author
"[tut_desc name=""Viewport Management"" desc=""Tutorial covering the creation of multiple viewports"" link=""https://web.archive.org/web/20080915025258/http://hlpp.thewavelength.net/tuts/multiple-viewports-tut.txt"" download_link=""https://mega.nz/#F!FQATxQaS!15xhvOi86JksT4-6N_2Ucg"" home=0 /]","[kkratings id=""247986""]",[HL],"[author name=""bigguy"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Paintrace Hud Indicator"" desc=""This tutorial will show you how to add a hud element that will project a sprite of you player that flashes in the area you were last hit."" link=""https://web.archive.org/web/20080915085643/http://hlpp.thewavelength.net/tuts/paintracer.htm"" home=0 /]","[kkratings id=""247987""]",[HL],"[author name=""Deadpool"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Scissoring Sprites"" desc=""instead of defining the area the sprite CANNOT be drawn in, you instead define the area the sprite CAN be drawn in."" link=""https://web.archive.org/web/20080915085638/http://hlpp.thewavelength.net/tuts/cl_scissoring.htm"" home=0 /]","[kkratings id=""247988""]",[HL],"[author name=""Varlock"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""VGUI HUD Tutorial - Part 1"" desc=""this tutorial will explain how to set the HUD up, and just get the basis."" link=""https://web.archive.org/web/20080611030451/http://hlpp.thewavelength.net/tuts/vgui_hud1.htm"" home=0 /]","[kkratings id=""247989""]",[HL],"[author name=""Mazor"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""VGUI HUD Tutorial - Part 2"" desc=""Adding panels and labels and such."" link=""https://web.archive.org/web/20080915085648/http://hlpp.thewavelength.net/tuts/vgui_hud2.htm"" home=0 /]","[kkratings id=""247990""]",[HL],"[author name=""Mazor"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""VGUI HUD Tutorial - Part 3"" desc=""This tutorial will explain how to add the current name of the weapon the player is using to the HUD we created earlier."" link=""https://web.archive.org/web/20080915085654/http://hlpp.thewavelength.net/tuts/vgui_hud3.htm"" home=0 /]","[kkratings id=""247991""]",[HL],"[author name=""Mazor"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""VGUI HUD Tutorial - Part 4"" desc=""Adding an ammo indicator to the HUD"" link=""https://web.archive.org/web/20080915085715/http://hlpp.thewavelength.net/tuts/vgui_hud4.htm"" home=0 /]","[kkratings id=""247992""]",[HL],"[author name=""Mazor"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Client Side word censoring"" desc=""how to add old school Client Side word censoring"" link=""https://web.archive.org/web/20080915001456/http://hlpp.thewavelength.net/tut-cln.htm"" home=0 /]","[kkratings id=""247993""]",[HL],"[author name=""Vacindak"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""MP3 Player"" desc=""Add MP3 support to Half-Life"" link=""https://web.archive.org/web/20080915192146/http://hlpp.thewavelength.net/tuts/mp3.htm"" home=0 /]","[kkratings id=""247994""]",[HL],"[author name=""TheTinySteini"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Making an InstallShield Installer"" desc=""Making an InstallShield Installer for your Mod "" link=""https://web.archive.org/web/20080915192102/http://hlpp.thewavelength.net/tuts/installshield.htm"" home=0 /]","[kkratings id=""247995""]",[HL],"[author name=""Varlock"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Debugging your dlls"" desc=""Debugging your dlls for your Mod "" link=""https://web.archive.org/web/20080915192056/http://hlpp.thewavelength.net/tuts/debug.htm"" home=0 /]","[kkratings id=""247996""]",[HL],"[author name=""Mazor"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Introduction to C"" desc=""Short Article Introducing C"" link=""https://web.archive.org/web/20080915192110/http://hlpp.thewavelength.net/tuts/introC.htm"" home=0 /]","[kkratings id=""247997""]",[HL],"[author name=""BigGuy"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Your First Program"" desc=""Here I will show you a fast and simple program and demonstrate the basics of C"" link=""https://web.archive.org/web/20080915192116/http://hlpp.thewavelength.net/tuts/lessonC1.htm"" home=0 /]","[kkratings id=""247998""]",[HL],"[author name=""BigGuy"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Variables"" desc=""This is going to be a fairly long tutorial on the basic data types of C."" link=""https://web.archive.org/web/20080915192121/http://hlpp.thewavelength.net/tuts/lessonc2.htm"" home=0 /]","[kkratings id=""247999""]",[HL],"[author name=""BigGuy"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Short Essay about most common functions in C++ for HL Coders"" desc=""This is going to be a fairly long tutorial on some basic functions in HL SDK."" link=""https://web.archive.org/web/20080915192126/http://hlpp.thewavelength.net/tuts/lessonc3.htm"" home=0 /]","[kkratings id=""2471000""]",[HL],"[author name=""KaReL"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Creating your Menu Bitmasks "" desc=""Creating your Menu Bitmasks in Half-Life"" link=""https://web.archive.org/web/20080915192136/http://hlpp.thewavelength.net/tuts/menubits.htm"" home=0 /]","[kkratings id=""2471001""]",[HL],"[author name=""BigGuy"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Bot Tutorial 101"" desc=""Basics of coding bots in Half-Life"" link=""https://web.archive.org/web/20080915025130/http://hlpp.thewavelength.net/tuts/bot_101.htm"" home=0 /]","[kkratings id=""2471002""]",[HL],"[author name=""BigGuy"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Bot Tutorial 2"" desc=""In this one I hope to start on some of the navigation code and the bots use of ladders."" link=""https://web.archive.org/web/20080915083619/http://hlpp.thewavelength.net/tuts/bot_2.htm"" home=0 /]","[kkratings id=""2471003""]",[HL],"[author name=""BigGuy"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Scavenger Hunt AI Tutorial"" desc=""Heres another tutorial for bots. This one on creating some basic bot item search code."" link=""https://web.archive.org/web/20080915083624/http://hlpp.thewavelength.net/tuts/bot_3.htm"" home=0 /]","[kkratings id=""2471004""]",[HL],"[author name=""BigGuy"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Egon secondary fire mode"" desc=""So, lets add up a secondary fire mode for the egon"" link=""https://web.archive.org/web/20080916220253/http://hlpp.thewavelength.net/tuts/egon2.htm"" home=0 /]","[kkratings id=""2471005""]",[HL],"[author name=""Willem II"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Shotgun w/ slugs and buckshot "" desc=""This tutorial is about how to create a Shotgun with two types of ammo (slugs and buckshot)."" link=""https://web.archive.org/web/20080916220325/http://hlpp.thewavelength.net/tuts/slugs.htm"" home=0 /]","[kkratings id=""2471006""]",[HL],"[author name=""Dr.Death"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Show mod name in server list"" desc=""Customize the Mod name displayed in the server list"" link=""https://web.archive.org/web/20080916220259/http://hlpp.thewavelength.net/tuts/gamename.htm"" home=0 /]","[kkratings id=""2471007""]",[HL],"[author name=""rkzad"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Changing the Default Multiplayer Weapons"" desc=""Changing the weapons a player spawns with is very easy, very simple."" link=""https://web.archive.org/web/20080916220335/http://hlpp.thewavelength.net/tuts/spawnwith.htm"" home=0 /]","[kkratings id=""2471008""]",[HL],"[author name=""rkzad"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Installing Gamerules "" desc=""This is just a simple way to switch to different gameplay modes."" link=""https://web.archive.org/web/20080916220310/http://hlpp.thewavelength.net/tuts/installrules.htm"" home=0 /]","[kkratings id=""2471009""]",[HL],"[author name=""gavin"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""CS-style weapon dropping"" desc=""Here is a little tutorial on CS-style weapon dropping."" link=""https://web.archive.org/web/20080916220400/http://hlpp.thewavelength.net/tuts/weapdrop.htm"" home=0 /]","[kkratings id=""2471010""]",[HL],"[author name=""BoRiS,Surreal"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Snark Trails"" desc=""This tutorial, while not hard to do, gives a great effect; with snarks leaving behind a smoke trail as they run."" link=""https://web.archive.org/web/20080916220330/http://hlpp.thewavelength.net/tuts/snarktrail.htm"" home=0 /]","[kkratings id=""2471011""]",[HL],"[author name=""Famine"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Changing Tracer Effects"" desc=""Changing Tracer Effects on weapons in Half-Life"" link=""https://web.archive.org/web/20080916220355/http://hlpp.thewavelength.net/tuts/tracer.htm"" home=0 /]","[kkratings id=""2471012""]",[HL],"[author name=""Down"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""TFC Rocket Launcher"" desc=""Add a TFC Rocket Launcher in Half-Life"" link=""https://web.archive.org/web/20080916220350/http://hlpp.thewavelength.net/tuts/tfcrocket.htm"" home=0 /]","[kkratings id=""2471013""]",[HL],"[author name=""daMaker"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Taunting Crowbar"" desc=""Very simple done, this you now be able to taunt other players when you have the crowbar out."" link=""https://web.archive.org/web/20080916220345/http://hlpp.thewavelength.net/tuts/taunter.htm"" home=0 /]","[kkratings id=""2471014""]",[HL],"[author name=""BigGuy"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Changing Multiplayer Weapon Damages"" desc=""To change the weapon values for multiplayer games simply open up the multiplay_gamerules.cpp"" link=""https://web.archive.org/web/20080916220315/http://hlpp.thewavelength.net/tuts/multi_damage.htm"" home=0 /]","[kkratings id=""2471015""]",[HL],"[author name=""BigGuy"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Stealthsuit"" desc=""Create a Cloaked Stealth Suit in Half-Life"" link=""https://web.archive.org/web/20080916220340/http://hlpp.thewavelength.net/tuts/stealths.htm"" home=0 /]","[kkratings id=""2471016""]",[HL],"[author name=""BigGuy"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""NVGoggles"" desc=""Create Night Vision Goggles in Half-Life"" link=""https://web.archive.org/web/20080916220320/http://hlpp.thewavelength.net/tuts/nvgogg.htm"" home=0 /]","[kkratings id=""2471017""]",[HL],"[author name=""BigGuy"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Homing Missle"" desc=""Create a homing missile in Half-Life"" link=""https://web.archive.org/web/20080916220305/http://hlpp.thewavelength.net/tuts/homing.htm"" home=0 /]","[kkratings id=""2471018""]",[HL],"[author name=""BigGuy"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Basic Weapon Coding Reference"" desc=""here are the basic things you need in a normal weapon"" link=""https://web.archive.org/web/20080916220247/http://hlpp.thewavelength.net/tuts/basicwep.htm"" home=0 /]","[kkratings id=""2471019""]",[HL],"[author name=""BigGuy"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Changing Weapon Damage Outside the Dll"" desc=""In this tutorial I will show you how to change the weapon damages without recompiling the dll"" link=""https://web.archive.org/web/20080916220405/http://hlpp.thewavelength.net/tuts/weapondamage.htm"" home=0 /]","[kkratings id=""2471020""]",[HL],"[author name=""BigGuy"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Half-Life Programming Planet Snippet Collection"" desc=""Collection of coding snippets that may or may not work, use a a reference when building your mod"" link=""https://web.archive.org/web/20080915083604/http://hlpp.thewavelength.net/snippets/"" home=0 /]","[kkratings id=""2471021""]",[HL],"[author name=""Various Authors"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Basics on C++ Objects and Inheritance"" desc=""Basics on C++ Objects and Inheritance"" link=""http://hpb-bot.bots-united.com/cplusplus.html"" home=0 /]","[kkratings id=""2471022""]",[HL],"[author name=""botman"" alt=""generic"" img=""https://s5.postimg.cc/oq1vjltkz/generic_author.png""]"
"[tut_desc name=""Creating a Mad Scientist Entity"" desc=""Simple tutorial on creating a custom entity"" link=""http://web.archive.org/web/20041214152536/http://www.planethalflife.com/botman/balfourroad/scientist.shtml"" home=0 /]","[kkratings id=""2471023""]",[HL],"[author name=""Kate"" alt=""hlcoding"" img=""https://s5.postimg.cc/rzywiq1oj/half_life_coding.png""]"
"[tut_desc name=""Precaching"" desc=""Precaching was one of the first stumbling blocks we encountered when we starting working with the SDK."" link=""http://web.archive.org/web/20041214184407/http://www.planethalflife.com/botman/balfourroad/precache.shtml"" home=0 /]","[kkratings id=""2471024""]",[HL],"[author name=""hlcoding"" alt=""hlcoding"" img=""https://s5.postimg.cc/rzywiq1oj/half_life_coding.png""]"
"[tut_desc name=""Activities and Sequences"" desc=""This is a brief description of the difference between an activity and a sequence. I expect it will be fleshed out in time."" link=""http://web.archive.org/web/20041214184925/http://www.planethalflife.com/botman/balfourroad/activities.shtml"" home=0 /]","[kkratings id=""2471025""]",[HL],"[author name=""hlcoding"" alt=""hlcoding"" img=""https://s5.postimg.cc/rzywiq1oj/half_life_coding.png""]"
"[tut_desc name=""Entity Variables"" desc=""The more coding you do, the more you'll start talking about the 'pev'"" link=""http://web.archive.org/web/20041211231656/http://www.planethalflife.com/botman/balfourroad/entvars.shtml"" home=0 /]","[kkratings id=""2471026""]",[HL],"[author name=""hlcoding"" alt=""hlcoding"" img=""https://s5.postimg.cc/rzywiq1oj/half_life_coding.png""]"
"[tut_desc name=""Engine Functions"" desc=""This is the lowest level entry to the engine. It also maps quite conveniently to Quake-C stuff, so check that out"" link=""http://web.archive.org/web/20041211230438/http://www.planethalflife.com/botman/balfourroad/engfuncs.shtml"" home=0 /]","[kkratings id=""2471027""]",[HL],"[author name=""hlcoding"" alt=""hlcoding"" img=""https://s5.postimg.cc/rzywiq1oj/half_life_coding.png""]"
"[tut_desc name=""Good Half-Life Net Play"" desc=""Things that effect network stats during gameplay"" link=""http://web.archive.org/web/20041211230421/http://www.planethalflife.com/botman/balfourroad/netplay.shtml"" home=0 /]","[kkratings id=""2471028""]",[HL],"[author name=""hlcoding"" alt=""hlcoding"" img=""https://s5.postimg.cc/rzywiq1oj/half_life_coding.png""]"
"[tut_desc name=""Turning speed of an entity"" desc=""Challenge based article covering the turning speed of an entity"" link=""http://web.archive.org/web/20041211231357/http://www.planethalflife.com/botman/balfourroad/challenge1.shtml"" home=0 /]","[kkratings id=""2471029""]",[HL],"[author name=""hlcoding"" alt=""hlcoding"" img=""https://s5.postimg.cc/rzywiq1oj/half_life_coding.png""]"
"[tut_desc name=""Getting entity walking speed to match animation"" desc=""Challenge based article covering getting an entities walking speed to match its animation"" link=""http://web.archive.org/web/20041211232423/http://www.planethalflife.com/botman/balfourroad/challenge2.shtml"" home=0 /]","[kkratings id=""2471030""]",[HL],"[author name=""hlcoding"" alt=""hlcoding"" img=""https://s5.postimg.cc/rzywiq1oj/half_life_coding.png""]"
"[tut_desc name=""Getting an entity to point at you while it fires"" desc=""Challenge based article about getting an entity to point at you while it fires"" link=""http://web.archive.org/web/20041211231234/http://www.planethalflife.com/botman/balfourroad/challenge3.shtml"" home=0 /]","[kkratings id=""2471031""]",[HL],"[author name=""hlcoding"" alt=""hlcoding"" img=""https://s5.postimg.cc/rzywiq1oj/half_life_coding.png""]"
"[tut_desc name=""A New Weapon Challenge"" desc=""Challenge based article about adding a new weapon to Half-Life"" link=""http://web.archive.org/web/20050112152447/http://www.planethalflife.com/Botman/balfourroad/challenge4.shtml"" home=0 /]","[kkratings id=""2471032""]",[HL],"[author name=""hlcoding"" alt=""hlcoding"" img=""https://s5.postimg.cc/rzywiq1oj/half_life_coding.png""]"
"[tut_desc name=""Temporary Entities"" desc=""what temporary entities are and how to use them in Half-Life"" link=""http://web.archive.org/web/20050211203854/http://www.planethalflife.com/fixxxer/hltuts/hl_te.htm"" home=0 /]","[kkratings id=""2471033""]",[HL],"[author name=""the fixxxer"" alt=""fixxxer"" img=""https://s5.postimg.cc/87jexl2wz/fixxxer_author.png""]"
"[tut_desc name=""The Weapons Tutorial - Part One"" desc=""how the code actually works so that you can add your own features"" link=""http://web.archive.org/web/20050211203854/http://www.planethalflife.com/fixxxer/hltuts/hl_weap1.htm"" home=0 /]","[kkratings id=""2471034""]",[HL],"[author name=""the fixxxer"" alt=""fixxxer"" img=""https://s5.postimg.cc/87jexl2wz/fixxxer_author.png""]"
"[tut_desc name=""The Weapons Tutorial - Part Two"" desc=""The second part builds upon the more general information learnt in the first, describing how it applies to each of the original half-life weapons."" link=""http://web.archive.org/web/20050211203854/http://www.planethalflife.com/fixxxer/hltuts/hl_weap2.htm"" home=0 /]","[kkratings id=""2471035""]",[HL],"[author name=""the fixxxer"" alt=""fixxxer"" img=""https://s5.postimg.cc/87jexl2wz/fixxxer_author.png""]"
"[tut_desc name=""The Weapons Tutorial - Part Three"" desc=""add a complete, fully functional new weapon to Half-Life (and that includes the HUD componants!)"" link=""http://web.archive.org/web/20050211203854/http://www.planethalflife.com/fixxxer/hltuts/hl_weap3.htm"" home=0 /]","[kkratings id=""2471036""]",[HL],"[author name=""the fixxxer"" alt=""fixxxer"" img=""https://s5.postimg.cc/87jexl2wz/fixxxer_author.png""]"
"[tut_desc name=""All About messages in Half-Life"" desc=""This tutorial will describe the basics of adding new HUD componants to the client dll"" link=""http://web.archive.org/web/20050211203854/http://www.planethalflife.com/fixxxer/hltuts/hl_msg.htm"" home=0 /]","[kkratings id=""2471037""]",[HL],"[author name=""the fixxxer"" alt=""fixxxer"" img=""https://s5.postimg.cc/87jexl2wz/fixxxer_author.png""]"
"[tut_desc name=""The Half-Life DLL"" desc=""Finding your way around the Half-Life DLL"" link=""http://web.archive.org/web/20050211203854/http://www.planethalflife.com/fixxxer/hltuts/hl_seek.htm"" home=0 /]","[kkratings id=""2471038""]",[HL],"[author name=""the fixxxer"" alt=""fixxxer"" img=""https://s5.postimg.cc/87jexl2wz/fixxxer_author.png""]"
"[tut_desc name=""Your First MOD"" desc=""good introduction to starting a Half-Life Mod"" link=""http://web.archive.org/web/20050211203854/http://www.planethalflife.com/fixxxer/hltuts/hl_first.htm"" home=0 /]","[kkratings id=""2471039""]",[HL],"[author name=""the fixxxer"" alt=""fixxxer"" img=""https://s5.postimg.cc/87jexl2wz/fixxxer_author.png""]"
"[tut_desc name=""Observer Tutorial"" desc=""create an observer mode for your mod"" link=""http://web.archive.org/web/20050211203854/http://www.planethalflife.com/fixxxer/hltuts/hls_observer.htm"" home=0 /]","[kkratings id=""2471040""]",[HL],"[author name=""Aybara"" alt=""fixxxer"" img=""https://s5.postimg.cc/87jexl2wz/fixxxer_author.png""]"
"[tut_desc name=""Adding weapons to the HUD"" desc=""Adding weapons to the HUD"" link=""http://web.archive.org/web/20050211203854/http://www.planethalflife.com/fixxxer/hltuts/hls_wtohud.htm"" home=0 /]","[kkratings id=""2471041""]",[HL],"[author name=""Aybara"" alt=""fixxxer"" img=""https://s5.postimg.cc/87jexl2wz/fixxxer_author.png""]"
"[tut_desc name=""Super Sharp MP5"" desc=""This is an easy way to change the widespread of the MP5 into a much smaller one."" link=""http://web.archive.org/web/20050211203854/http://www.planethalflife.com/fixxxer/hltuts/hls_sharpmp5.htm"" home=0 /]","[kkratings id=""2471042""]",[HL],"[author name=""Reflex"" alt=""fixxxer"" img=""https://s5.postimg.cc/87jexl2wz/fixxxer_author.png""]"
"[tut_desc name=""Cluster grenades, a complete new weapon for Half-Life"" desc=""Create a new weapon for Half-Life"" link=""http://web.archive.org/web/20010720214509/http://www.contaminated.net/whenitsdone/tutorials/coding/clustergrenades/index.shtml"" home=0 /]","[kkratings id=""2471043""]",[HL],"[author name=""RR2DO2"" alt=""whenitsdone"" img=""https://s5.postimg.cc/vn1c2xmo3/whenitsdone.png""]"
"[tut_desc name=""Weapon Names on the HUD"" desc=""Weapon Names on the HUD"" link=""http://web.archive.org/web/20040702181915/http://www.contaminated.net/mach3/tutorials/weapons/weapon_names.html"" home=0 /]","[kkratings id=""2471044""]",[HL],"[author name=""Nighthawk"" alt=""mach3"" img=""https://s5.postimg.cc/538r0sm4j/mach3.png""]"
"[tut_desc name=""Dynamic Lighting"" desc=""Dynamic Lighting"" link=""http://web.archive.org/web/20040702084954/http://www.contaminated.net/mach3/tutorials/entities/dynamic_light.html"" home=0 /]","[kkratings id=""2471045""]",[HL],"[author name=""Nighthawk"" alt=""mach3"" img=""https://s5.postimg.cc/538r0sm4j/mach3.png""]"
"[tut_desc name=""In-game Player Menus"" desc=""In-game Player Menus"" link=""http://web.archive.org/web/20040702084215/http://www.contaminated.net/mach3/tutorials/interface/player_menu.html"" home=0 /]","[kkratings id=""2471046""]",[HL],"[author name=""Nighthawk"" alt=""mach3"" img=""https://s5.postimg.cc/538r0sm4j/mach3.png""]"
"[tut_desc name=""TURRETS"" desc=""TURRETS in Half-Life"" link=""http://web.archive.org/web/20040702183340/http://www.contaminated.net/mach3/tutorials/turrets.html"" home=0 /]","[kkratings id=""2471047""]",[HL],"[author name=""Nighthawk"" alt=""mach3"" img=""https://s5.postimg.cc/538r0sm4j/mach3.png""]"
"[tut_desc name=""TURRETS - Secondary Fire"" desc=""Here's how you PREPARE a turret to support the secondary fire mode."" link=""http://web.archive.org/web/20040702183402/http://www.contaminated.net/mach3/tutorials/turrets/secondary_fire.html"" home=0 /]","[kkratings id=""2471048""]",[HL],"[author name=""Nighthawk"" alt=""mach3"" img=""https://s5.postimg.cc/538r0sm4j/mach3.png""]"
"[tut_desc name=""TURRETS - Gauss Turret"" desc=""This tutorial will somewhat describe how to create a completely new turret."" link=""http://web.archive.org/web/20040702172621/http://www.contaminated.net/mach3/tutorials/turrets/gauss.html"" home=0 /]","[kkratings id=""2471049""]",[HL],"[author name=""Nighthawk"" alt=""mach3"" img=""https://s5.postimg.cc/538r0sm4j/mach3.png""]"
"[tut_desc name=""TURRETS - HORNET GUN TURRET"" desc=""This tutorial will somewhat describe how to create a completely new turret."" link=""http://web.archive.org/web/20040702182108/http://www.contaminated.net/mach3/tutorials/turrets/hornetgun.html"" home=0 /]","[kkratings id=""2471050""]",[HL],"[author name=""Nighthawk"" alt=""mach3"" img=""https://s5.postimg.cc/538r0sm4j/mach3.png""]"
"[tut_desc name=""TURRETS - Targeting Laser Spot"" desc=""Here's how to get the little red dot on turrets."" link=""http://web.archive.org/web/20040702182622/http://www.contaminated.net/mach3/tutorials/turrets/laser_spot.html"" home=0 /]","[kkratings id=""2471051""]",[HL],"[author name=""Nighthawk"" alt=""mach3"" img=""https://s5.postimg.cc/538r0sm4j/mach3.png""]"
"[tut_desc name=""Using INI configuration files properly"" desc=""Using INI configuration files properly"" link=""http://web.archive.org/web/20040702182740/http://www.contaminated.net/mach3/tutorials/other/game_config.html"" home=0 /]","[kkratings id=""2471052""]",[HL],"[author name=""Nighthawk"" alt=""mach3"" img=""https://s5.postimg.cc/538r0sm4j/mach3.png""]"
"[tut_desc name=""How to Make a Desert-Eagle (SDK2.2)"" desc=""How to make a Desert-Eagle"" link=""http://web.archive.org/web/20040807125144/http://www.planethalflife.com/hlprogramming/tutorial.asp?i=238"" home=0 /]","[kkratings id=""2471053""]",[HL],"[author name=""Meastro"" alt=""hlp"" img=""https://s5.postimg.cc/66l3uxjb7/hlp.png""]"
"[tut_desc name=""Make a player fly"" desc=""Make a player fly"" link=""http://web.archive.org/web/20040807124350/http://www.planethalflife.com/hlprogramming/tutorial.asp?i=237"" home=0 /]","[kkratings id=""2471054""]",[HL],"[author name=""Sneezy"" alt=""hlp"" img=""https://s5.postimg.cc/66l3uxjb7/hlp.png""]"
"[tut_desc name=""Team Coloured Text and Spectator Chat ( Fix )"" desc=""In pongles Tutorial on 'Team Coloured Text and Spectator Chat ' he has 2 small errors to fix :"" link=""http://web.archive.org/web/20040807115550/http://www.planethalflife.com/hlprogramming/tutorial.asp?i=235"" home=0 /]","[kkratings id=""2471055""]",[HL],"[author name=""WhiteDragon"" alt=""hlp"" img=""https://s5.postimg.cc/66l3uxjb7/hlp.png""]"
"[tut_desc name=""Smoke Grenade"" desc=""Code a Smoke Grenade"" link=""http://web.archive.org/web/20040807114924/http://www.planethalflife.com/hlprogramming/tutorial.asp?i=234"" home=0 /]","[kkratings id=""2471056""]",[HL],"[author name=""Toby Craten"" alt=""hlp"" img=""https://s5.postimg.cc/66l3uxjb7/hlp.png""]"
"[tut_desc name=""CS AK47"" desc=""Code a CS AK47 into Half-Life"" link=""http://web.archive.org/web/20040807114649/http://www.planethalflife.com/hlprogramming/tutorial.asp?i=233"" home=0 /]","[kkratings id=""2471057""]",[HL],"[author name=""Adrian Shephard
"" alt=""hlp"" img=""https://s5.postimg.cc/66l3uxjb7/hlp.png""]"
"[tut_desc name=""Admin System"" desc=""Code an Admin System into Half-Life"" link=""http://web.archive.org/web/20040807114010/http://www.planethalflife.com/hlprogramming/tutorial.asp?i=231"" home=0 /]","[kkratings id=""2471058""]",[HL],"[author name=""Doketid"" alt=""hlp"" img=""https://s5.postimg.cc/66l3uxjb7/hlp.png""]"
"[tut_desc name=""Model Classes"" desc=""Model Classes in Half-Life"" link=""http://web.archive.org/web/20040807113644/http://www.planethalflife.com/hlprogramming/tutorial.asp?i=230"" home=0 /]","[kkratings id=""2471059""]",[HL],"[author name=""Prince_vegita"" alt=""hlp"" img=""https://s5.postimg.cc/66l3uxjb7/hlp.png""]"
"[tut_desc name=""Homing Rockets with no laser spot"" desc=""Homing Rockets with no laser spot in Half-Life"" link=""http://web.archive.org/web/20040804050424/http://www.planethalflife.com/hlprogramming/tutorial.asp?i=222"" home=0 /]","[kkratings id=""2471060""]",[HL],"[author name=""Put Put Cars"" alt=""hlp"" img=""https://s5.postimg.cc/66l3uxjb7/hlp.png""]"
"[tut_desc name=""Glock Silenced and zoomed"" desc=""Glock Silenced and zoomed in Half-Life"" link=""http://web.archive.org/web/20040804045433/http://www.planethalflife.com/hlprogramming/tutorial.asp?i=220"" home=0 /]","[kkratings id=""2471061""]",[HL],"[author name=""Put Put Cars"" alt=""hlp"" img=""https://s5.postimg.cc/66l3uxjb7/hlp.png""]"
